,volcano,hazard,VEI,prob,mass,buffer,volume,length_primary,length_unclassified,length_residential,length_service,length_living_street,length_tertiary,length_secondary,length_trunk,length_trunk_link,length_primary_link,length_tertiary_link,length_motorway,length_motorway_link,length_secondary_link,length_road,month,length_motorcycle_link
13,Camiguin,Tephra,5.0,10,100.0,,,63.83,91.5,80.51,10.43,,43.76,16.6,,,0.88,,,,,,10,
14,Camiguin,Tephra,5.0,50,1.0,,,1050.81,9646.53,7412.57,1058.42,7.63,4896.81,1775.57,1545.38,2.97,2.64,1.31,,0.59,0.59,40.2,10,
15,Camiguin,Tephra,5.0,50,100.0,,,45.49,79.56,64.03,9.01,,31.29,16.6,,,0.88,,,,,,10,
16,Camiguin,Tephra,5.0,90,1.0,,,791.71,6554.02,4913.67,691.79,7.47,3422.41,1130.17,1085.89,1.31,2.55,1.3,,0.59,0.47,34.93,10,
17,Camiguin,Tephra,5.0,90,100.0,,,32.4,58.66,48.13,6.4,,21.08,16.6,,,,,,,,,10,
0,Camiguin,Tephra,3.0,10,1.0,,,28.39,35.38,37.16,3.7,,9.4,13.41,,,,,,,,,11,
1,Camiguin,Tephra,3.0,10,100.0,,,14.25,18.76,7.33,0.93,,10.35,13.29,,,,,,,,,11,
2,Camiguin,Tephra,3.0,50,1.0,,,23.12,22.92,23.87,4.27,,9.3,16.6,,,,,,,,,11,
3,Camiguin,Tephra,3.0,50,100.0,,,14.25,11.31,3.16,,,6.21,11.53,,,,,,,,,11,
4,Camiguin,Tephra,3.0,90,1.0,,,21.68,24.76,21.06,2.69,,9.3,16.6,,,,,,,,,11,
5,Camiguin,Tephra,3.0,90,100.0,,,14.25,7.95,3.16,,,6.21,,,,,,,,,,11,
6,Camiguin,Tephra,4.0,10,1.0,,,164.72,358.09,184.95,60.1,,266.79,67.73,,,1.85,0.94,,,0.03,0.25,11,
7,Camiguin,Tephra,4.0,10,100.0,,,18.46,17.35,11.03,1.01,,12.33,16.6,,,,,,,,,11,
8,Camiguin,Tephra,4.0,50,1.0,,,86.76,190.15,78.46,21.64,,130.78,46.12,,,0.97,0.82,,,0.03,,11,
9,Camiguin,Tephra,4.0,50,100.0,,,14.57,5.2,3.95,0.63,,6.21,,,,,,,,,,11,
10,Camiguin,Tephra,4.0,90,1.0,,,23.86,27.43,19.6,2.74,,14.59,16.6,,,,,,,,,11,
11,Camiguin,Tephra,4.0,90,100.0,,,14.25,3.18,0.39,,,2.16,,,,,,,,,,11,
12,Camiguin,Tephra,5.0,10,1.0,,,1494.07,11969.21,11072.62,1809.86,12.81,6522.98,2515.18,1962.44,7.05,5.77,2.06,,0.59,0.8,65.42,11,
13,Camiguin,Tephra,5.0,10,100.0,,,62.05,131.28,72.15,13.82,,67.06,23.26,,,0.11,,,,,,11,
14,Camiguin,Tephra,5.0,50,1.0,,,841.15,7712.06,4947.22,580.2,7.29,3453.56,1298.0,1202.96,0.88,2.16,1.33,,0.59,0.46,41.94,11,
15,Camiguin,Tephra,5.0,50,100.0,,,21.97,28.49,12.12,1.34,,14.59,16.6,,,,,,,,,11,
16,Camiguin,Tephra,5.0,90,1.0,,,644.55,4950.56,3097.74,411.69,3.74,2309.41,941.32,823.1,0.78,1.24,1.2,,0.59,0.37,33.19,11,
17,Camiguin,Tephra,5.0,90,100.0,,,18.46,9.46,4.97,0.63,,10.35,3.2,,,,,,,,,11,
0,Camiguin,Tephra,3.0,10,1.0,,,27.87,25.21,32.73,3.76,,8.36,14.33,,,,,,,,,12,
1,Camiguin,Tephra,3.0,10,100.0,,,14.25,15.09,4.82,0.82,,10.35,12.24,,,,,,,,,12,
2,Camiguin,Tephra,3.0,50,1.0,,,23.12,23.65,23.87,4.27,,9.3,16.6,,,,,,,,,12,
3,Camiguin,Tephra,3.0,50,100.0,,,14.25,11.31,3.16,,,6.21,11.53,,,,,,,,,12,
4,Camiguin,Tephra,3.0,90,1.0,,,22.69,24.59,22.14,2.81,,9.3,16.6,,,,,,,,,12,
5,Camiguin,Tephra,3.0,90,100.0,,,14.25,9.37,3.16,,,6.21,,,,,,,,,,12,
6,Camiguin,Tephra,4.0,10,1.0,,,248.55,619.15,420.98,122.11,0.58,405.04,145.3,,,0.97,0.94,,,0.03,5.1,12,
7,Camiguin,Tephra,4.0,10,100.0,,,18.46,11.31,9.21,0.7,,12.33,4.05,,,,,,,,,12,
8,Camiguin,Tephra,4.0,50,1.0,,,194.02,365.49,286.67,75.44,,203.22,91.76,,,0.86,,,,,1.46,12,
9,Camiguin,Tephra,4.0,50,100.0,,,14.25,5.2,3.95,0.63,,6.21,,,,,,,,,,12,
10,Camiguin,Tephra,4.0,90,1.0,,,57.54,65.75,46.77,7.17,,35.19,16.6,,,,,,,,,12,
11,Camiguin,Tephra,4.0,90,100.0,,,14.25,3.18,0.39,,,2.16,,,,,,,,,,12,
12,Camiguin,Tephra,5.0,10,1.0,,,1351.54,10012.65,11532.46,1917.15,22.57,5588.38,1992.98,1801.25,5.6,6.53,2.22,,0.59,1.11,87.18,12,
13,Camiguin,Tephra,5.0,10,100.0,,,30.34,36.22,30.2,3.23,,14.59,16.6,,,,,,,,,12,
14,Camiguin,Tephra,5.0,50,1.0,,,1098.6,7493.17,7164.82,1267.33,12.9,3804.2,1593.09,1365.45,5.01,5.57,2.13,,0.59,0.66,62.61,12,
15,Camiguin,Tephra,5.0,50,100.0,,,21.68,24.32,12.56,1.34,,12.33,16.6,,,,,,,,,12,
16,Camiguin,Tephra,5.0,90,1.0,,,800.58,5441.5,4051.99,513.13,7.5,2502.93,1091.99,962.85,0.78,1.15,1.29,,0.59,0.44,30.72,12,
17,Camiguin,Tephra,5.0,90,100.0,,,18.46,9.46,6.53,0.7,,10.35,3.2,,,,,,,,,12,
0,Iya,Tephra,3.0,10,1.0,,,79.09,286.45,401.15,10.58,,255.57,,,,0.03,0.02,,,,,0,
1,Iya,Tephra,3.0,10,100.0,,,,4.89,7.42,0.45,,7.34,,,,,,,,,,0,
2,Iya,Tephra,3.0,50,1.0,,,52.66,148.05,185.45,8.21,,82.15,,,,0.03,0.02,,,,,0,
3,Iya,Tephra,3.0,50,100.0,,,,2.9,4.28,,,6.04,,,,,,,,,,0,
4,Iya,Tephra,3.0,90,1.0,,,14.53,21.31,52.52,2.63,,20.53,,,,0.03,0.01,,,,,0,
5,Iya,Tephra,3.0,90,100.0,,,,,1.01,,,2.35,,,,,,,,,,0,
6,Iya,Tephra,4.0,10,1.0,,,281.48,1180.47,1538.0,51.83,3.02,619.93,216.35,,,0.04,0.16,,,0.07,,0,
7,Iya,Tephra,4.0,10,100.0,,,44.73,109.39,157.49,6.45,,96.72,,,,0.03,0.02,,,,,0,
8,Iya,Tephra,4.0,50,1.0,,,184.77,818.87,1166.63,33.97,3.02,522.85,131.86,,,0.04,0.13,,,0.07,,0,
9,Iya,Tephra,4.0,50,100.0,,,28.56,50.21,88.03,4.06,,22.15,,,,0.03,0.02,,,,,0,
10,Iya,Tephra,4.0,90,1.0,,,107.76,413.31,567.49,15.32,,264.37,16.52,,,0.06,0.02,,,,,0,
11,Iya,Tephra,4.0,90,100.0,,,,9.27,12.2,0.15,,2.35,,,,,,,,,,0,
12,Iya,Tephra,5.0,10,1.0,,,1125.88,6105.78,8201.61,927.29,12.77,2835.47,1815.92,,,0.98,0.4,,,0.3,,0,
13,Iya,Tephra,5.0,10,100.0,,,203.19,743.11,1068.46,34.6,2.59,536.36,64.72,,,0.07,0.15,,,,,0,
14,Iya,Tephra,5.0,50,1.0,,,839.75,5008.51,5973.52,843.51,10.02,2150.17,1196.96,,,0.42,0.35,,,0.23,,0,
15,Iya,Tephra,5.0,50,100.0,,,128.12,496.99,653.65,15.56,,304.4,16.52,,,0.06,0.02,,,,,0,
16,Iya,Tephra,5.0,90,1.0,,,386.57,2826.83,3992.64,315.18,3.79,1232.62,660.88,,,0.08,0.2,,,0.13,,0,
17,Iya,Tephra,5.0,90,100.0,,,59.99,184.5,253.65,7.66,,110.47,,,,0.03,0.02,,,,,0,
18,Iya,BAF,,10,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
19,Iya,BAF,,50,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
20,Iya,BAF,,90,,300.0,9800000.0,,,,,,,,,,,,,,,,0,
21,Iya,BAF,,10,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
22,Iya,BAF,,50,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
23,Iya,BAF,,90,,990.0,9800000.0,,,,,,,,,,,,,,,,0,
24,Iya,BAF,,10,,300.0,450000.0,,,,,,,,,,,,,,,,0,
25,Iya,BAF,,50,,300.0,450000.0,,,,,,,,,,,,,,,,0,
26,Iya,BAF,,90,,300.0,450000.0,,,,,,,,,,,,,,,,0,
27,Iya,BAF,,10,,990.0,450000.0,,,,,,,,,,,,,,,,0,
28,Iya,BAF,,50,,990.0,450000.0,,,,,,,,,,,,,,,,0,
29,Iya,BAF,,90,,990.0,450000.0,,,,,,,,,,,,,,,,0,
30,Iya,PDC,3.0,10,,,,21.35,51.16,98.32,4.97,,51.67,,,,0.03,0.02,,,,,0,
31,Iya,PDC,3.0,50,,,,5.6,10.43,31.5,2.39,,19.95,,,,0.03,0.01,,,,,0,
32,Iya,PDC,3.0,90,,,,,,3.42,,,6.04,,,,,,,,,,0,
33,Iya,PDC,4.0,10,,,,37.71,72.78,121.22,6.46,,59.12,,,,0.03,0.02,,,,,0,
34,Iya,PDC,4.0,50,,,,14.26,28.75,75.95,4.81,,35.93,,,,0.03,0.02,,,,,0,
35,Iya,PDC,4.0,90,,,,7.48,10.81,32.36,2.39,,21.36,,,,0.03,0.01,,,,,0,
36,Iya,PDC,5.0,10,,,,58.94,154.7,192.74,7.56,,100.0,,,,0.03,0.02,,,,,0,
37,Iya,PDC,5.0,50,,,,21.39,42.79,98.96,5.03,,50.9,,,,0.03,0.02,,,,,0,
38,Iya,PDC,5.0,90,,,,10.04,26.11,59.88,4.09,,27.41,,,,0.03,0.02,,,,,0,
0,Iya,Tephra,3.0,10,1.0,,,120.02,181.79,261.3,7.92,,138.31,,,,0.03,0.02,,,,,1,
1,Iya,Tephra,3.0,10,100.0,,,,4.75,8.69,1.01,,6.67,,,,,,,,,,1,
2,Iya,Tephra,3.0,50,1.0,,,21.39,86.07,132.03,5.73,,109.85,,,,0.03,0.02,,,,,1,
3,Iya,Tephra,3.0,50,100.0,,,,2.9,4.47,,,6.04,,,,,,,,,,1,
4,Iya,Tephra,3.0,90,1.0,,,10.39,45.64,79.51,4.98,,59.83,,,,0.03,0.02,,,,,1,
5,Iya,Tephra,3.0,90,100.0,,,,2.9,1.91,,,6.04,,,,,,,,,,1,
6,Iya,Tephra,4.0,10,1.0,,,284.47,1177.14,1537.23,47.99,3.02,619.12,212.75,,,0.04,0.16,,,0.07,,1,
7,Iya,Tephra,4.0,10,100.0,,,38.41,98.58,130.92,6.14,,64.77,,,,0.03,0.02,,,,,1,
8,Iya,Tephra,4.0,50,1.0,,,241.69,968.66,1312.36,40.52,2.59,562.74,139.21,,,0.04,0.16,,,0.07,,1,
9,Iya,Tephra,4.0,50,100.0,,,32.02,50.18,105.93,5.24,,50.9,,,,0.03,0.02,,,,,1,
10,Iya,Tephra,4.0,90,1.0,,,195.96,634.34,792.5,23.18,,425.29,88.04,,,0.03,,,,,,1,
11,Iya,Tephra,4.0,90,100.0,,,14.26,38.26,88.57,5.08,,35.93,,,,0.03,0.02,,,,,1,
12,Iya,Tephra,5.0,10,1.0,,,1095.2,5973.49,8278.58,930.44,10.63,2740.76,1858.02,,,0.98,0.95,,,0.31,,1,
13,Iya,Tephra,5.0,10,100.0,,,200.63,748.25,1057.48,34.62,2.59,532.14,74.83,,,0.07,0.15,,,,,1,
14,Iya,Tephra,5.0,50,1.0,,,948.81,5484.59,7698.2,802.32,13.08,2562.43,1475.35,,,0.96,0.52,,,0.28,,1,
15,Iya,Tephra,5.0,50,100.0,,,147.15,603.18,798.51,20.39,,404.34,16.52,,,0.06,0.02,,,,,1,
16,Iya,Tephra,5.0,90,1.0,,,812.64,4085.22,5108.36,686.83,7.86,1926.0,915.42,,,0.39,0.28,,,0.14,,1,
17,Iya,Tephra,5.0,90,100.0,,,112.41,413.72,557.49,13.21,,264.57,7.9,,,0.06,0.02,,,,,1,
0,Iya,Tephra,3.0,10,1.0,,,90.66,220.99,251.0,8.32,,141.08,,,,0.03,0.02,,,,,2,
1,Iya,Tephra,3.0,10,100.0,,,,5.44,12.98,0.75,,7.34,,,,,,,,,,2,
2,Iya,Tephra,3.0,50,1.0,,,38.43,99.03,147.1,6.1,,111.29,,,,0.03,0.02,,,,,2,
3,Iya,Tephra,3.0,50,100.0,,,,3.44,5.86,0.45,,6.67,,,,,,,,,,2,
4,Iya,Tephra,3.0,90,1.0,,,10.39,49.74,83.25,4.98,,59.83,,,,0.03,0.02,,,,,2,
5,Iya,Tephra,3.0,90,100.0,,,,2.9,1.91,,,6.04,,,,,,,,,,2,
6,Iya,Tephra,4.0,10,1.0,,,286.98,1207.84,1571.66,54.06,3.02,637.25,218.88,,,0.04,0.16,,,0.07,,2,
7,Iya,Tephra,4.0,10,100.0,,,38.88,101.47,141.67,6.18,,86.72,,,,0.03,0.02,,,,,2,
8,Iya,Tephra,4.0,50,1.0,,,231.27,925.27,1197.47,35.86,,537.23,101.91,,,0.03,0.13,,,0.07,,2,
9,Iya,Tephra,4.0,50,100.0,,,33.59,56.4,110.39,5.75,,50.9,,,,0.03,0.02,,,,,2,
10,Iya,Tephra,4.0,90,1.0,,,150.77,492.15,624.81,14.87,,372.63,64.68,,,0.03,,,,,,2,
11,Iya,Tephra,4.0,90,100.0,,,14.26,38.01,84.28,4.82,,29.89,,,,0.03,0.02,,,,,2,
12,Iya,Tephra,5.0,10,1.0,,,1076.87,6067.07,8278.19,932.73,12.7,2781.79,1933.96,,,0.98,0.95,,,0.31,,2,
13,Iya,Tephra,5.0,10,100.0,,,217.16,799.16,1126.62,37.16,2.92,545.13,87.95,,,0.07,0.15,,,,,2,
14,Iya,Tephra,5.0,50,1.0,,,879.06,5181.58,6841.23,869.23,8.96,2379.7,1262.95,,,0.46,0.44,,,0.23,,2,
15,Iya,Tephra,5.0,50,100.0,,,133.28,527.22,699.14,17.15,,359.73,16.52,,,0.06,0.02,,,,,2,
16,Iya,Tephra,5.0,90,1.0,,,729.21,3821.44,4929.28,663.51,7.08,1880.98,848.57,,,0.39,0.28,,,0.14,,2,
17,Iya,Tephra,5.0,90,100.0,,,94.07,356.93,478.19,12.51,,232.81,5.7,,,0.06,0.02,,,,,2,
0,Iya,Tephra,3.0,10,1.0,,,82.1,184.31,254.8,8.04,,163.53,,,,0.03,0.02,,,,,3,
1,Iya,Tephra,3.0,10,100.0,,,,5.44,13.39,0.75,,8.61,,,,,,,,,,3,
2,Iya,Tephra,3.0,50,1.0,,,57.2,163.76,186.14,7.53,,96.51,,,,0.03,0.02,,,,,3,
3,Iya,Tephra,3.0,50,100.0,,,,3.58,6.46,0.45,,6.67,,,,,,,,,,3,
4,Iya,Tephra,3.0,90,1.0,,,26.08,62.75,103.1,5.48,,44.27,,,,0.03,0.02,,,,,3,
5,Iya,Tephra,3.0,90,100.0,,,,2.9,4.47,,,6.67,,,,,,,,,,3,
6,Iya,Tephra,4.0,10,1.0,,,274.71,1136.46,1507.92,50.94,3.02,614.06,218.88,,,0.04,0.16,,,0.07,,3,
7,Iya,Tephra,4.0,10,100.0,,,45.3,112.06,149.87,6.3,,85.48,,,,0.03,0.02,,,,,3,
8,Iya,Tephra,4.0,50,1.0,,,209.95,885.32,1282.87,36.84,3.02,550.83,148.69,,,0.04,0.16,,,0.07,,3,
9,Iya,Tephra,4.0,50,100.0,,,35.51,81.1,112.18,5.87,,32.49,,,,0.03,0.02,,,,,3,
10,Iya,Tephra,4.0,90,1.0,,,157.54,666.24,882.49,23.48,,420.37,74.42,,,0.03,0.03,,,0.07,,3,
11,Iya,Tephra,4.0,90,100.0,,,11.62,33.34,75.5,3.89,,24.31,,,,0.03,0.02,,,,,3,
12,Iya,Tephra,5.0,10,1.0,,,1070.86,6016.69,8192.64,931.93,12.77,2737.3,1914.87,,,0.98,0.95,,,0.31,,3,
13,Iya,Tephra,5.0,10,100.0,,,192.21,746.74,1042.94,33.51,2.59,517.18,75.01,,,0.07,0.15,,,,,3,
14,Iya,Tephra,5.0,50,1.0,,,820.45,5223.95,6822.7,853.67,8.31,2320.27,1350.67,,,0.42,0.37,,,0.23,,3,
15,Iya,Tephra,5.0,50,100.0,,,141.99,623.07,786.71,25.35,,393.99,16.52,,,0.06,0.02,,,,,3,
16,Iya,Tephra,5.0,90,1.0,,,708.0,4077.09,5123.33,700.1,7.86,1903.63,953.75,,,0.39,0.28,,,0.14,,3,
17,Iya,Tephra,5.0,90,100.0,,,123.19,428.25,580.76,14.68,,268.41,7.9,,,0.06,0.02,,,,,3,
0,Iya,Tephra,3.0,10,1.0,,,73.92,237.9,312.59,10.19,,160.02,,,,0.03,0.02,,,,,4,
1,Iya,Tephra,3.0,10,100.0,,,,3.44,5.71,0.23,,6.67,,,,,,,,,,4,
2,Iya,Tephra,3.0,50,1.0,,,52.66,155.17,201.5,8.61,,98.79,,,,0.03,0.02,,,,,4,
3,Iya,Tephra,3.0,50,100.0,,,,2.9,4.47,0.23,,6.67,,,,,,,,,,4,
4,Iya,Tephra,3.0,90,1.0,,,44.73,114.22,131.47,6.4,,36.28,,,,0.03,0.02,,,,,4,
5,Iya,Tephra,3.0,90,100.0,,,,1.38,3.21,,,6.04,,,,,,,,,,4,
6,Iya,Tephra,4.0,10,1.0,,,259.89,1046.37,1462.38,45.64,3.02,587.8,209.36,,,0.04,0.16,,,0.07,,4,
7,Iya,Tephra,4.0,10,100.0,,,43.17,109.65,133.06,6.05,,64.51,,,,0.03,0.02,,,,,4,
8,Iya,Tephra,4.0,50,1.0,,,155.9,793.66,1078.13,30.65,,506.22,111.45,,,0.03,0.13,,,0.07,,4,
9,Iya,Tephra,4.0,50,100.0,,,32.87,67.77,96.0,4.67,,24.88,,,,0.03,0.02,,,,,4,
10,Iya,Tephra,4.0,90,1.0,,,118.45,497.25,693.47,19.85,,339.65,77.46,,,0.06,0.02,,,,,4,
11,Iya,Tephra,4.0,90,100.0,,,22.76,26.46,57.26,1.37,,18.81,,,,,,,,,,4,
12,Iya,Tephra,5.0,10,1.0,,,1009.93,5832.09,7848.19,899.88,15.22,2678.45,1587.09,,,0.96,0.52,,,0.28,,4,
13,Iya,Tephra,5.0,10,100.0,,,171.64,671.61,868.34,28.57,,469.21,40.03,,,0.06,0.02,,,,,4,
14,Iya,Tephra,5.0,50,1.0,,,792.72,4619.47,5136.83,805.18,9.69,1973.96,1097.92,,,0.39,0.28,,,0.14,,4,
15,Iya,Tephra,5.0,50,100.0,,,123.57,455.08,611.87,14.73,,304.38,16.52,,,0.06,0.02,,,,,4,
16,Iya,Tephra,5.0,90,1.0,,,459.99,3233.43,4280.29,364.77,4.87,1375.95,707.84,,,0.05,0.2,,,0.13,,4,
17,Iya,Tephra,5.0,90,100.0,,,77.81,243.22,361.53,10.48,,157.85,5.39,,,0.06,0.02,,,,,4,
0,Iya,Tephra,3.0,10,1.0,,,71.29,192.59,279.55,9.56,,144.27,,,,0.03,0.02,,,,,5,
1,Iya,Tephra,3.0,10,100.0,,,,5.17,8.94,0.45,,7.34,,,,,,,,,,5,
2,Iya,Tephra,3.0,50,1.0,,,44.73,133.91,146.17,6.81,,61.91,,,,0.03,0.02,,,,,5,
3,Iya,Tephra,3.0,50,100.0,,,,2.9,4.47,0.23,,6.67,,,,,,,,,,5,
4,Iya,Tephra,3.0,90,1.0,,,44.73,98.8,108.67,6.01,,39.78,,,,0.03,0.02,,,,,5,
5,Iya,Tephra,3.0,90,100.0,,,,2.9,3.68,,,6.04,,,,,,,,,,5,
6,Iya,Tephra,4.0,10,1.0,,,297.78,1078.13,1287.8,34.63,,540.96,111.32,,,0.03,0.12,,,0.07,,5,
7,Iya,Tephra,4.0,10,100.0,,,45.02,113.17,154.38,6.74,,69.9,,,,0.03,0.02,,,,,5,
8,Iya,Tephra,4.0,50,1.0,,,182.58,526.13,673.51,19.91,,342.8,88.87,,,0.03,,,,,,5,
9,Iya,Tephra,4.0,50,100.0,,,23.84,60.96,106.71,5.57,,46.62,,,,0.03,0.02,,,,,5,
10,Iya,Tephra,4.0,90,1.0,,,109.7,273.39,377.55,10.61,,255.65,28.89,,,0.03,,,,,,5,
11,Iya,Tephra,4.0,90,100.0,,,11.62,28.36,59.9,3.19,,22.15,,,,0.03,0.02,,,,,5,
12,Iya,Tephra,5.0,10,1.0,,,939.49,5181.29,6398.41,861.39,13.64,2295.8,1298.82,,,0.46,0.4,,,0.27,,5,
13,Iya,Tephra,5.0,10,100.0,,,218.32,642.12,851.33,25.45,,441.82,48.89,,,0.06,0.02,,,,,5,
14,Iya,Tephra,5.0,50,1.0,,,610.23,3870.51,4630.05,573.15,7.35,1660.04,847.57,,,0.12,0.27,,,0.13,,5,
15,Iya,Tephra,5.0,50,100.0,,,83.21,243.65,345.21,11.05,,222.64,,,,0.03,0.02,,,,,5,
16,Iya,Tephra,5.0,90,1.0,,,409.96,1770.9,2389.43,80.51,3.02,930.75,362.39,,,0.04,0.16,,,0.13,,5,
17,Iya,Tephra,5.0,90,100.0,,,58.37,162.86,199.25,7.74,,84.81,,,,0.03,0.02,,,,,5,
0,Iya,Tephra,3.0,10,1.0,,,64.88,240.52,342.42,10.03,,177.83,,,,0.03,0.02,,,,,6,
1,Iya,Tephra,3.0,10,100.0,,,,2.9,4.36,0.08,,6.67,,,,,,,,,,6,
2,Iya,Tephra,3.0,50,1.0,,,57.08,161.89,210.18,8.69,,75.94,,,,0.03,0.02,,,,,6,
3,Iya,Tephra,3.0,50,100.0,,,,2.9,3.42,,,6.04,,,,,,,,,,6,
4,Iya,Tephra,3.0,90,1.0,,,31.6,54.19,73.54,2.38,,39.24,,,,0.03,0.01,,,,,6,
5,Iya,Tephra,3.0,90,100.0,,,,,0.36,,,2.35,,,,,,,,,,6,
6,Iya,Tephra,4.0,10,1.0,,,250.43,1051.0,1386.62,47.75,3.02,603.98,195.08,,,0.04,0.16,,,0.07,,6,
7,Iya,Tephra,4.0,10,100.0,,,32.96,83.88,123.33,4.92,,53.65,,,,0.03,0.02,,,,,6,
8,Iya,Tephra,4.0,50,1.0,,,170.58,767.03,1034.82,33.19,2.59,493.13,111.49,,,0.04,0.13,,,0.07,,6,
9,Iya,Tephra,4.0,50,100.0,,,17.1,27.5,65.77,3.33,,22.15,,,,0.03,0.02,,,,,6,
10,Iya,Tephra,4.0,90,1.0,,,114.52,441.64,585.99,16.73,,282.99,16.52,,,0.06,0.02,,,,,6,
11,Iya,Tephra,4.0,90,100.0,,,,9.27,10.51,0.15,,2.35,,,,,,,,,,6,
12,Iya,Tephra,5.0,10,1.0,,,960.44,5544.66,7338.32,874.13,11.72,2525.85,1379.34,,,0.46,0.44,,,0.27,,6,
13,Iya,Tephra,5.0,10,100.0,,,156.2,619.98,852.3,27.03,1.92,478.68,16.52,,,0.06,0.02,,,,,6,
14,Iya,Tephra,5.0,50,1.0,,,744.68,4446.53,5174.88,738.27,10.64,2033.75,1011.0,,,0.11,0.34,,,0.13,,6,
15,Iya,Tephra,5.0,50,100.0,,,104.59,378.71,536.23,12.74,,246.34,7.9,,,0.06,0.02,,,,,6,
16,Iya,Tephra,5.0,90,1.0,,,346.4,2660.41,3368.64,406.77,4.87,1063.6,723.34,,,0.11,0.22,,,0.13,,6,
17,Iya,Tephra,5.0,90,100.0,,,49.93,158.95,232.48,6.89,,95.93,,,,,,,,,,6,
0,Iya,Tephra,3.0,10,1.0,,,69.09,251.21,372.31,10.32,,171.31,,,,0.03,0.02,,,,,7,
1,Iya,Tephra,3.0,10,100.0,,,,2.9,4.36,,,6.67,,,,,,,,,,7,
2,Iya,Tephra,3.0,50,1.0,,,52.11,148.57,214.02,6.83,,109.49,,,,0.03,0.01,,,,,7,
3,Iya,Tephra,3.0,50,100.0,,,,,1.38,,,2.35,,,,,,,,,,7,
4,Iya,Tephra,3.0,90,1.0,,,40.59,67.15,98.88,3.36,,43.75,,,,0.03,0.01,,,,,7,
5,Iya,Tephra,3.0,90,100.0,,,,,0.36,,,2.35,,,,,,,,,,7,
6,Iya,Tephra,4.0,10,1.0,,,190.1,996.02,1317.06,44.23,3.02,537.05,187.86,,,0.04,0.13,,,0.07,,7,
7,Iya,Tephra,4.0,10,100.0,,,26.09,45.33,84.38,3.77,,50.2,,,,0.03,0.02,,,,,7,
8,Iya,Tephra,4.0,50,1.0,,,181.9,796.47,1097.93,36.91,3.02,430.01,99.45,,,0.07,0.15,,,,,7,
9,Iya,Tephra,4.0,50,100.0,,,,9.27,15.96,0.38,,18.4,,,,,,,,,,7,
10,Iya,Tephra,4.0,90,1.0,,,139.06,653.87,859.88,28.94,2.59,395.68,35.28,,,0.07,0.15,,,,,7,
11,Iya,Tephra,4.0,90,100.0,,,,9.27,9.36,0.15,,2.35,,,,,,,,,,7,
12,Iya,Tephra,5.0,10,1.0,,,874.08,5416.23,7107.71,866.53,8.51,2435.24,1428.12,,,0.45,0.4,,,0.23,,7,
13,Iya,Tephra,5.0,10,100.0,,,165.94,628.9,876.36,28.32,2.59,405.65,35.28,,,0.07,0.06,,,,,7,
14,Iya,Tephra,5.0,50,1.0,,,770.13,4924.14,5942.79,844.46,10.33,2133.49,1278.94,,,0.42,0.33,,,0.23,,7,
15,Iya,Tephra,5.0,50,100.0,,,114.18,462.49,609.52,13.55,,252.8,7.9,,,0.06,0.02,,,,,7,
16,Iya,Tephra,5.0,90,1.0,,,530.79,3983.88,4512.72,703.65,9.28,1752.03,979.69,,,0.11,0.22,,,0.13,,7,
17,Iya,Tephra,5.0,90,100.0,,,61.93,238.23,339.84,6.16,,167.12,,,,,,,,,,7,
0,Iya,Tephra,3.0,10,1.0,,,83.29,311.49,436.67,10.93,,191.83,,,,0.03,0.02,,,,,8,
1,Iya,Tephra,3.0,10,100.0,,,,2.9,4.47,,,6.67,,,,,,,,,,8,
2,Iya,Tephra,3.0,50,1.0,,,52.2,160.81,228.85,7.39,,111.66,,,,0.03,0.02,,,,,8,
3,Iya,Tephra,3.0,50,100.0,,,,,1.51,,,2.35,,,,,,,,,,8,
4,Iya,Tephra,3.0,90,1.0,,,31.6,54.83,82.65,2.81,,43.06,,,,0.03,0.01,,,,,8,
5,Iya,Tephra,3.0,90,100.0,,,,,0.36,,,1.34,,,,,,,,,,8,
6,Iya,Tephra,4.0,10,1.0,,,232.18,1067.03,1425.13,48.05,3.02,571.92,232.95,,,0.04,0.13,,,0.07,,8,
7,Iya,Tephra,4.0,10,100.0,,,32.71,71.75,151.93,5.26,,56.19,,,,0.03,0.02,,,,,8,
8,Iya,Tephra,4.0,50,1.0,,,191.65,881.5,1135.52,41.18,3.02,455.36,149.78,,,0.07,0.15,,,,,8,
9,Iya,Tephra,4.0,50,100.0,,,,11.32,30.99,0.54,,31.02,,,,,,,,,,8,
10,Iya,Tephra,4.0,90,1.0,,,168.08,675.01,944.13,30.19,2.59,382.57,47.23,,,0.07,0.15,,,,,8,
11,Iya,Tephra,4.0,90,100.0,,,,9.27,9.21,0.15,,1.34,,,,,,,,,,8,
12,Iya,Tephra,5.0,10,1.0,,,970.76,5858.63,7662.3,903.89,11.98,2629.35,1783.12,,,0.93,0.32,,,0.3,,8,
13,Iya,Tephra,5.0,10,100.0,,,178.76,694.84,981.48,32.05,2.59,428.96,38.44,,,0.07,0.15,,,,,8,
14,Iya,Tephra,5.0,50,1.0,,,750.18,4883.41,5998.69,836.47,8.19,2170.47,1285.23,,,0.42,0.37,,,0.23,,8,
