,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban
0,Karangetang,Tephra,5,90.0,100,,,11901.953700000002,0.0162,1.0368
0,Karangetang,BAF,,10.0,,300,9800000,947.0115,0.0162,0.0
0,Karangetang,BAF,,50.0,,300,9800000,196.83,0.0,0.0
0,Karangetang,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Karangetang,BAF,,10.0,,990,9800000,2383.4574000000002,0.0162,0.0
0,Karangetang,BAF,,50.0,,990,9800000,515.4354000000001,0.0162,0.0
0,Karangetang,BAF,,90.0,,990,9800000,0.0,0.0162,0.0
0,Karangetang,BAF,,10.0,,300,450000,0.0,0.0162,0.0
0,Karangetang,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Karangetang,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Karangetang,BAF,,10.0,,990,450000,0.0,0.0162,0.0
0,Karangetang,BAF,,50.0,,990,450000,0.0,0.0162,0.0
0,Karangetang,BAF,,90.0,,990,450000,0.0,0.0162,0.0
0,Karangetang,PDC,3,10.0,,,,21581.7291,0.0324,1.4985
0,Karangetang,PDC,3,50.0,,,,15936.774300000001,0.0162,1.2555
0,Karangetang,PDC,3,90.0,,,,12641.7267,0.0162,1.0935
0,Karangetang,PDC,4,10.0,,,,21581.729099999997,0.0324,1.4985
0,Karangetang,PDC,4,50.0,,,,20944.858500000002,0.0324,1.4742
0,Karangetang,PDC,4,90.0,,,,14676.0903,0.0162,1.1583
0,Karangetang,PDC,5,10.0,,,,21581.7291,0.0324,1.539
0,Karangetang,PDC,5,50.0,,,,21581.7291,0.0324,1.4985
0,Karangetang,PDC,5,90.0,,,,16967.969100000002,0.0162,1.296
0,Karangetang,LC,3,10.0,,,,0.0,0.0162,0.0
0,Karangetang,LC,3,50.0,,,,0.0,0.0,0.0
0,Karangetang,LC,3,90.0,,,,0.0,0.0,0.0
0,Karangetang,LC,4,10.0,,,,3704.6240999999995,0.0162,0.0324
0,Karangetang,LC,4,50.0,,,,2863.674,0.0162,0.0324
0,Karangetang,LC,4,90.0,,,,2013.1335000000001,0.0162,0.0324
0,Karangetang,LC,5,10.0,,,,16013.9592,0.0162,1.2555
0,Karangetang,LC,5,50.0,,,,15624.009,0.0162,1.2393
0,Karangetang,LC,5,90.0,,,,15231.0051,0.0162,1.1988
0,Krakatau,Tephra,3,10.0,1,,,5125.6962,0.0,0.0
0,Krakatau,Tephra,3,10.0,5,,,5013.964800000001,0.0,0.0
0,Krakatau,Tephra,3,10.0,50,,,1600.9488,0.0,0.0
0,Krakatau,Tephra,3,10.0,100,,,15.098400000000002,0.0,0.0
0,Krakatau,Tephra,3,50.0,1,,,3920.9346000000005,0.0,0.0
0,Krakatau,Tephra,3,50.0,5,,,3809.3814,0.0,0.0
0,Krakatau,Tephra,3,50.0,50,,,547.7220000000001,0.0,0.0
0,Krakatau,Tephra,3,50.0,100,,,0.0,0.0,0.0
0,Krakatau,Tephra,3,90.0,1,,,3865.3362,0.0,0.0
0,Krakatau,Tephra,3,90.0,5,,,3736.7082,0.0,0.0
0,Krakatau,Tephra,3,90.0,50,,,133.09920000000002,0.0,0.0
0,Krakatau,Tephra,3,90.0,100,,,0.0,0.0,0.0
0,Krakatau,Tephra,4,10.0,1,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,10.0,5,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,10.0,50,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,10.0,100,,,4473.945900000001,0.0,0.0
0,Krakatau,Tephra,4,50.0,1,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,50.0,5,,,5143.338000000001,0.0,0.0
0,Krakatau,Tephra,4,50.0,50,,,4612.358700000001,0.0,0.0
0,Krakatau,Tephra,4,50.0,100,,,1696.1724000000002,0.0,0.0
0,Krakatau,Tephra,4,90.0,1,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,90.0,5,,,5143.338,0.0,0.0
0,Krakatau,Tephra,4,90.0,50,,,2491.6005,0.0,0.0
0,Krakatau,Tephra,4,90.0,100,,,1471.5999000000002,0.0,0.0
0,Krakatau,Tephra,5,10.0,1,,,176984.10900000008,97.9938,48.0897
0,Krakatau,Tephra,5,10.0,5,,,20093.4837,3.24,2.6568
0,Krakatau,Tephra,5,10.0,50,,,5143.338,0.0,0.0
0,Krakatau,Tephra,5,10.0,100,,,5143.338000000001,0.0,0.0
0,Krakatau,Tephra,5,50.0,1,,,29376.05130000002,20.736,8.1
0,Krakatau,Tephra,5,50.0,5,,,8532.2808,1.9116,0.2106
0,Krakatau,Tephra,5,50.0,50,,,5143.338,0.0,0.0
0,Krakatau,Tephra,5,50.0,100,,,5143.338000000001,0.0,0.0
0,Krakatau,Tephra,5,90.0,1,,,16118.870399999996,15.2118,3.4587
0,Krakatau,Tephra,5,90.0,5,,,7032.922199999999,1.8711,0.1539
0,Krakatau,Tephra,5,90.0,50,,,5143.338000000001,0.0,0.0
0,Krakatau,Tephra,5,90.0,100,,,5143.338,0.0,0.0
0,Krakatau,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Krakatau,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Krakatau,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Krakatau,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Krakatau,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Krakatau,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Krakatau,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Krakatau,PDC,3,10.0,,,,5143.338000000001,0.0,0.0
0,Krakatau,PDC,3,50.0,,,,2743.4295,0.0,0.0
0,Krakatau,PDC,3,90.0,,,,44.9307,0.0,0.0
0,Krakatau,PDC,4,10.0,,,,5143.338000000002,0.0,0.0
0,Krakatau,PDC,4,50.0,,,,5143.338,0.0,0.0
0,Krakatau,PDC,4,90.0,,,,2896.2036000000003,0.0,0.0
0,Krakatau,PDC,5,10.0,,,,5143.338,0.0,0.0
0,Krakatau,PDC,5,50.0,,,,5143.338,0.0,0.0
0,Krakatau,PDC,5,90.0,,,,5143.338000000001,0.0,0.0
0,Krakatau,LC,3,10.0,,,,0.0,0.0,0.0
0,Krakatau,LC,3,50.0,,,,0.0,0.0,0.0
0,Krakatau,LC,3,90.0,,,,0.0,0.0,0.0
0,Krakatau,LC,4,10.0,,,,635.8176000000001,0.0,0.0
0,Krakatau,LC,4,50.0,,,,44.46090000000001,0.0,0.0
0,Krakatau,LC,4,90.0,,,,0.0,0.0,0.0
0,Krakatau,LC,5,10.0,,,,5143.338000000001,0.0,0.0
0,Krakatau,LC,5,50.0,,,,5143.338,0.0,0.0
0,Krakatau,LC,5,90.0,,,,5143.338,0.0,0.0
0,Leroboleng,Tephra,3,10.0,1,,,8889.669000000002,1.5633,2.3085
0,Leroboleng,Tephra,3,10.0,5,,,7121.7549,0.648,2.025
0,Leroboleng,Tephra,3,10.0,50,,,1887.1542000000002,0.0081,0.7695
0,Leroboleng,Tephra,3,10.0,100,,,678.8448000000001,0.0,0.5103
0,Leroboleng,Tephra,3,50.0,1,,,7399.690199999999,1.0854,2.0088
0,Leroboleng,Tephra,3,50.0,5,,,5902.0650000000005,0.4293,1.7658
0,Leroboleng,Tephra,3,50.0,50,,,1071.7434,0.0,0.6237
0,Leroboleng,Tephra,3,50.0,100,,,612.9432,0.0,0.3321
0,Leroboleng,Tephra,3,90.0,1,,,6492.3363,0.5022,1.8144
0,Leroboleng,Tephra,3,90.0,5,,,4494.528,0.2997,1.4904
0,Leroboleng,Tephra,3,90.0,50,,,943.5446999999999,0.0,0.5751
0,Leroboleng,Tephra,3,90.0,100,,,576.8334,0.0,0.2754
0,Leroboleng,Tephra,4,10.0,1,,,105564.3597,18.0792,14.3046
0,Leroboleng,Tephra,4,10.0,5,,,69434.86050000001,11.1861,7.5816
0,Leroboleng,Tephra,4,10.0,50,,,9721.198799999998,1.5309,2.4381
0,Leroboleng,Tephra,4,10.0,100,,,6094.3428,1.377,2.0331
0,Leroboleng,Tephra,4,50.0,1,,,88459.6059,14.6529,10.0116
0,Leroboleng,Tephra,4,50.0,5,,,53885.8413,7.5006,6.5043
0,Leroboleng,Tephra,4,50.0,50,,,6598.608300000001,1.4499,1.9683
0,Leroboleng,Tephra,4,50.0,100,,,4882.1535,1.1583,1.4094
0,Leroboleng,Tephra,4,90.0,1,,,75658.3254,12.15,8.4645
0,Leroboleng,Tephra,4,90.0,5,,,42628.62330000001,3.4263,5.5161
0,Leroboleng,Tephra,4,90.0,50,,,5538.9096,1.2636,1.6686
0,Leroboleng,Tephra,4,90.0,100,,,3836.9051999999997,0.648,1.2231
0,Leroboleng,Tephra,5,10.0,1,,,830416.9977,158.5818,112.6224
0,Leroboleng,Tephra,5,10.0,5,,,520125.68070000014,51.1677,71.9604
0,Leroboleng,Tephra,5,10.0,50,,,93644.00279999999,16.5888,11.5749
0,Leroboleng,Tephra,5,10.0,100,,,68151.5613,9.2664,8.0757
0,Leroboleng,Tephra,5,50.0,1,,,652332.2283000001,93.393,85.2687
0,Leroboleng,Tephra,5,50.0,5,,,330117.36299999995,41.0022,44.4933
0,Leroboleng,Tephra,5,50.0,50,,,75748.4379,10.5624,8.3997
0,Leroboleng,Tephra,5,50.0,100,,,52626.05640000001,6.7311,6.4233
0,Leroboleng,Tephra,5,90.0,1,,,510547.3416000001,54.7074,67.3029
0,Leroboleng,Tephra,5,90.0,5,,,301711.74030000006,39.0987,38.3859
0,Leroboleng,Tephra,5,90.0,50,,,60916.59270000001,7.2414,7.3224
0,Leroboleng,Tephra,5,90.0,100,,,46289.961,4.3578,5.9292
0,Leroboleng,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Leroboleng,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Leroboleng,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Leroboleng,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Leroboleng,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Leroboleng,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Leroboleng,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Leroboleng,PDC,3,10.0,,,,11586.377700000001,0.8505,4.2282
0,Leroboleng,PDC,3,50.0,,,,5859.7911,0.3807,2.0412
0,Leroboleng,PDC,3,90.0,,,,4093.092,0.2673,1.3689
0,Leroboleng,PDC,4,10.0,,,,54242.43570000001,6.48,11.0565
0,Leroboleng,PDC,4,50.0,,,,9723.8313,0.6237,2.9565
0,Leroboleng,PDC,4,90.0,,,,5690.6307,0.324,1.9278
0,Leroboleng,PDC,5,10.0,,,,80038.89450000001,7.9461,16.7913
0,Leroboleng,PDC,5,50.0,,,,12075.5691,0.9882,4.2606
0,Leroboleng,PDC,5,90.0,,,,7082.7615000000005,0.5022,2.2032
0,Leroboleng,LC,3,10.0,,,,0.0,0.0,0.0
0,Leroboleng,LC,3,50.0,,,,0.0,0.0,0.0
0,Leroboleng,LC,3,90.0,,,,0.0,0.0,0.0
0,Leroboleng,LC,4,10.0,,,,751.5828000000001,0.0,0.4617
0,Leroboleng,LC,4,50.0,,,,593.8434,0.0,0.3402
0,Leroboleng,LC,4,90.0,,,,503.35020000000003,0.0,0.3159
0,Leroboleng,LC,5,10.0,,,,8262.7695,0.6318,2.4381
0,Leroboleng,LC,5,50.0,,,,7727.9103,0.6156,2.3085
0,Leroboleng,LC,5,90.0,,,,6974.3754,0.5265,2.1465
0,Lewotobi,Tephra,3,10.0,1,,,34240.870800000004,6.4557,4.05
0,Lewotobi,Tephra,3,10.0,5,,,16676.685,5.5809,2.8917
0,Lewotobi,Tephra,3,10.0,50,,,4424.001299999999,1.8144,1.6119
0,Lewotobi,Tephra,3,10.0,100,,,1589.8275000000003,0.4455,0.9153
0,Lewotobi,Tephra,3,50.0,1,,,22062.229200000005,6.0993,3.645
0,Lewotobi,Tephra,3,50.0,5,,,10796.635800000002,4.7871,2.268
0,Lewotobi,Tephra,3,50.0,50,,,2520.882,1.2312,0.8586
0,Lewotobi,Tephra,3,50.0,100,,,362.41020000000003,0.2835,0.1296
0,Lewotobi,Tephra,3,90.0,1,,,17527.112100000002,6.0102,2.9646
0,Lewotobi,Tephra,3,90.0,5,,,10316.605500000001,4.3659,2.2113
0,Lewotobi,Tephra,3,90.0,50,,,1831.5639000000003,0.9315,0.729
0,Lewotobi,Tephra,3,90.0,100,,,171.89819999999997,0.2106,0.0
0,Lewotobi,Tephra,4,10.0,1,,,238989.60090000002,25.2315,31.5495
0,Lewotobi,Tephra,4,10.0,5,,,80082.35910000002,15.9732,8.4726
0,Lewotobi,Tephra,4,10.0,50,,,37998.72000000001,6.5772,4.2039
0,Lewotobi,Tephra,4,10.0,100,,,22303.8846,3.3291,3.2481
0,Lewotobi,Tephra,4,50.0,1,,,123874.02089999999,19.9989,15.8841
0,Lewotobi,Tephra,4,50.0,5,,,68201.10090000002,12.5874,6.9417
0,Lewotobi,Tephra,4,50.0,50,,,24392.809799999995,3.2319,3.2886
0,Lewotobi,Tephra,4,50.0,100,,,17329.6989,2.4543,2.9565
0,Lewotobi,Tephra,4,90.0,1,,,79805.27429999999,15.714,8.5455
0,Lewotobi,Tephra,4,90.0,5,,,61160.224500000004,10.6515,6.2613
0,Lewotobi,Tephra,4,90.0,50,,,19406.182500000003,2.8431,3.2238
0,Lewotobi,Tephra,4,90.0,100,,,10623.490200000002,1.4337,2.4786
0,Lewotobi,Tephra,5,10.0,1,,,824135.8041000003,162.5184,108.1836
0,Lewotobi,Tephra,5,10.0,5,,,497060.3637,52.4718,62.7021
0,Lewotobi,Tephra,5,10.0,50,,,237000.13560000004,24.5673,30.8043
0,Lewotobi,Tephra,5,10.0,100,,,98907.3099,19.0026,12.393
0,Lewotobi,Tephra,5,50.0,1,,,650995.6634999998,96.3009,77.7114
0,Lewotobi,Tephra,5,50.0,5,,,325833.1677,40.5891,43.7967
0,Lewotobi,Tephra,5,50.0,50,,,90461.8854,17.0019,11.421
0,Lewotobi,Tephra,5,50.0,100,,,71628.33239999998,12.3606,6.7149
0,Lewotobi,Tephra,5,90.0,1,,,513448.7373000003,59.1543,63.7794
0,Lewotobi,Tephra,5,90.0,5,,,298573.3467,38.394,38.151
0,Lewotobi,Tephra,5,90.0,50,,,76398.04980000001,14.4423,7.6707
0,Lewotobi,Tephra,5,90.0,100,,,61400.786400000005,10.125,6.3018
0,Lewotobi,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Lewotobi,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Lewotobi,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Lewotobi,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Lewotobi,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Lewotobi,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Lewotobi,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Lewotobi,PDC,3,10.0,,,,35048.1411,8.6265,5.6457
0,Lewotobi,PDC,3,50.0,,,,15260.626800000002,6.6744,3.2886
0,Lewotobi,PDC,3,90.0,,,,8762.215500000002,4.7466,1.8306
0,Lewotobi,PDC,4,10.0,,,,66157.99740000001,9.7524,7.9785
0,Lewotobi,PDC,4,50.0,,,,20440.6578,7.5735,4.0581
0,Lewotobi,PDC,4,90.0,,,,13515.141599999999,5.589,3.1266
0,Lewotobi,PDC,5,10.0,,,,84953.2536,11.9394,10.1574
0,Lewotobi,PDC,5,50.0,,,,28375.1343,8.1648,4.9329
0,Lewotobi,PDC,5,90.0,,,,15926.787000000002,7.2981,3.4749
0,Lewotobi,LC,3,10.0,,,,0.0,0.0,0.0
0,Lewotobi,LC,3,50.0,,,,0.0,0.0,0.0
0,Lewotobi,LC,3,90.0,,,,0.0,0.0,0.0
0,Lewotobi,LC,4,10.0,,,,1432.1043,0.3159,0.891
0,Lewotobi,LC,4,50.0,,,,790.0902,0.1458,0.5913
0,Lewotobi,LC,4,90.0,,,,180.4275,0.0162,0.0243
0,Lewotobi,LC,5,10.0,,,,17138.150100000003,7.3143,3.4668
0,Lewotobi,LC,5,50.0,,,,15944.2506,6.966,3.321
0,Lewotobi,LC,5,90.0,,,,14620.402800000002,6.6258,3.2481
0,Lewotolo,Tephra,3,10.0,1,,,44154.0315,7.3224,8.5293
0,Lewotolo,Tephra,3,10.0,5,,,15147.6399,4.8519,2.1951
0,Lewotolo,Tephra,3,10.0,50,,,6729.552900000001,0.5589,0.405
0,Lewotolo,Tephra,3,10.0,100,,,2765.4372,0.1134,0.0729
0,Lewotolo,Tephra,3,50.0,1,,,27646.020900000003,5.7915,7.1037
0,Lewotolo,Tephra,3,50.0,5,,,11205.094500000001,2.2518,1.4499
0,Lewotolo,Tephra,3,50.0,50,,,3544.8516,0.1539,0.1215
0,Lewotolo,Tephra,3,50.0,100,,,1364.2586999999999,0.0567,0.0
0,Lewotolo,Tephra,3,90.0,1,,,19008.318600000002,2.7783,3.8151
0,Lewotolo,Tephra,3,90.0,5,,,10549.1322,1.8063,1.4094
0,Lewotolo,Tephra,3,90.0,50,,,2838.2967,0.1539,0.1215
0,Lewotolo,Tephra,3,90.0,100,,,805.6665,0.0324,0.0
0,Lewotolo,Tephra,4,10.0,1,,,185968.45890000003,16.1838,38.4831
0,Lewotolo,Tephra,4,10.0,5,,,126877.2822,12.8709,24.0813
0,Lewotolo,Tephra,4,10.0,50,,,52926.2505,7.0794,9.5742
0,Lewotolo,Tephra,4,10.0,100,,,20885.015699999996,5.1354,3.2886
0,Lewotolo,Tephra,4,50.0,1,,,159338.93940000006,14.7987,35.2431
0,Lewotolo,Tephra,4,50.0,5,,,105127.86690000001,11.1456,20.5092
0,Lewotolo,Tephra,4,50.0,50,,,32330.0403,5.832,6.9012
0,Lewotolo,Tephra,4,50.0,100,,,10368.7047,4.86,1.1016
0,Lewotolo,Tephra,4,90.0,1,,,133087.3983,13.8915,26.7381
0,Lewotolo,Tephra,4,90.0,5,,,85828.89599999998,9.9954,16.4916
0,Lewotolo,Tephra,4,90.0,50,,,17925.737400000005,4.9977,2.9484
0,Lewotolo,Tephra,4,90.0,100,,,9342.718200000001,4.6089,1.0611
0,Lewotolo,Tephra,5,10.0,1,,,694038.5288999997,70.5915,103.6233
0,Lewotolo,Tephra,5,10.0,5,,,395844.23790000024,40.3218,65.6991
0,Lewotolo,Tephra,5,10.0,50,,,179067.753,14.7906,36.4905
0,Lewotolo,Tephra,5,10.0,100,,,144173.7063,13.5675,30.132
0,Lewotolo,Tephra,5,50.0,1,,,519548.5638000003,58.0122,81.0
0,Lewotolo,Tephra,5,50.0,5,,,262758.34619999997,29.2248,47.2068
0,Lewotolo,Tephra,5,50.0,50,,,145986.28380000003,13.7862,31.4118
0,Lewotolo,Tephra,5,50.0,100,,,111376.0935,11.6964,20.7603
0,Lewotolo,Tephra,5,90.0,1,,,457244.7084000001,50.4387,72.5841
0,Lewotolo,Tephra,5,90.0,5,,,233470.4553,24.7212,44.9307
0,Lewotolo,Tephra,5,90.0,50,,,121331.30129999999,12.3525,23.1012
0,Lewotolo,Tephra,5,90.0,100,,,95124.1077,9.1044,18.7758
0,Lewotolo,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Lewotolo,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Lewotolo,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Lewotolo,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Lewotolo,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Lewotolo,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Lewotolo,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Lewotolo,PDC,3,10.0,,,,33101.8488,8.0028,7.7598
0,Lewotolo,PDC,3,50.0,,,,12977.9739,2.5677,1.7658
0,Lewotolo,PDC,3,90.0,,,,8010.9324,0.5265,1.2393
0,Lewotolo,PDC,4,10.0,,,,36971.0973,9.1125,8.3268
0,Lewotolo,PDC,4,50.0,,,,20347.418700000002,4.8843,3.5316
0,Lewotolo,PDC,4,90.0,,,,10875.926700000002,1.4904,1.5471
0,Lewotolo,PDC,5,10.0,,,,38662.272000000004,9.558,8.6589
0,Lewotolo,PDC,5,50.0,,,,21377.139300000003,5.0301,3.6936
0,Lewotolo,PDC,5,90.0,,,,10901.765700000002,1.5633,1.5471
0,Lewotolo,LC,3,10.0,,,,0.0,0.0,0.0
0,Lewotolo,LC,3,50.0,,,,0.0,0.0,0.0
0,Lewotolo,LC,3,90.0,,,,0.0,0.0,0.0
0,Lewotolo,LC,4,10.0,,,,2842.3224,0.1053,0.0648
0,Lewotolo,LC,4,50.0,,,,1797.1145999999999,0.0486,0.0
0,Lewotolo,LC,4,90.0,,,,597.7314,0.0162,0.0
0,Lewotolo,LC,5,10.0,,,,17470.2744,4.4388,2.7621
0,Lewotolo,LC,5,50.0,,,,15391.441799999999,3.8394,2.1627
0,Lewotolo,LC,5,90.0,,,,13953.4731,3.0456,2.0007
0,Paluweh,Tephra,3,10.0,1,,,15057.754200000001,0.2916,0.5508
0,Paluweh,Tephra,3,10.0,5,,,15057.754200000003,0.2916,0.5508
0,Paluweh,Tephra,3,10.0,50,,,14592.425400000002,0.2916,0.5508
0,Paluweh,Tephra,3,10.0,100,,,11228.155200000001,0.1782,0.2349
0,Paluweh,Tephra,3,50.0,1,,,15057.7542,0.2916,0.5508
0,Paluweh,Tephra,3,50.0,5,,,15057.7542,0.2916,0.5508
0,Paluweh,Tephra,3,50.0,50,,,13929.513299999999,0.2916,0.5508
0,Paluweh,Tephra,3,50.0,100,,,9394.4205,0.1539,0.2025
0,Paluweh,Tephra,3,90.0,1,,,15057.754200000001,0.2916,0.5508
0,Paluweh,Tephra,3,90.0,5,,,15057.7542,0.2916,0.5508
0,Paluweh,Tephra,3,90.0,50,,,13420.873800000001,0.2916,0.5346
0,Paluweh,Tephra,3,90.0,100,,,8416.0053,0.1539,0.1782
0,Paluweh,Tephra,4,10.0,1,,,78733.84680000001,44.5824,8.9667
0,Paluweh,Tephra,4,10.0,5,,,18941.2182,3.5559,1.782
0,Paluweh,Tephra,4,10.0,50,,,15004.569600000003,0.2916,0.5508
0,Paluweh,Tephra,4,10.0,100,,,13724.405100000002,0.2268,0.5427
0,Paluweh,Tephra,4,50.0,1,,,61565.64570000001,39.7953,7.6788
0,Paluweh,Tephra,4,50.0,5,,,15886.440900000001,0.7047,0.5508
0,Paluweh,Tephra,4,50.0,50,,,11657.844000000001,0.162,0.2511
0,Paluweh,Tephra,4,50.0,100,,,6102.8721,0.1134,0.1458
0,Paluweh,Tephra,4,90.0,1,,,50636.955600000016,30.7395,6.1803
0,Paluweh,Tephra,4,90.0,5,,,15057.754200000001,0.6156,0.5508
0,Paluweh,Tephra,4,90.0,50,,,7614.1863,0.1539,0.1539
0,Paluweh,Tephra,4,90.0,100,,,4977.2637,0.1134,0.1296
0,Paluweh,Tephra,5,10.0,1,,,887122.4652000001,228.9627,94.7052
0,Paluweh,Tephra,5,10.0,5,,,454258.2870000002,137.4732,63.1638
0,Paluweh,Tephra,5,10.0,50,,,66452.1489,41.6097,7.8165
0,Paluweh,Tephra,5,10.0,100,,,33921.6336,21.8376,3.4506
0,Paluweh,Tephra,5,50.0,1,,,802501.2954000008,201.2769,84.8799
0,Paluweh,Tephra,5,50.0,5,,,290338.0686,117.0288,35.6643
0,Paluweh,Tephra,5,50.0,50,,,45957.3669,29.6541,5.3541
0,Paluweh,Tephra,5,50.0,100,,,15000.770700000003,0.6237,0.5508
0,Paluweh,Tephra,5,90.0,1,,,573668.6733000004,154.5966,69.9921
0,Paluweh,Tephra,5,90.0,5,,,232545.27329999997,101.5092,29.0628
0,Paluweh,Tephra,5,90.0,50,,,25362.4446,14.8149,1.8873
0,Paluweh,Tephra,5,90.0,100,,,14275.4319,0.2835,0.5508
0,Paluweh,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Paluweh,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Paluweh,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Paluweh,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Paluweh,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Paluweh,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Paluweh,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Paluweh,PDC,3,10.0,,,,15057.754200000003,0.2916,0.5508
0,Paluweh,PDC,3,50.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,PDC,3,90.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,PDC,4,10.0,,,,15080.1102,0.5751,1.0692
0,Paluweh,PDC,4,50.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,PDC,4,90.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,PDC,5,10.0,,,,16107.214500000002,4.0338,2.1951
0,Paluweh,PDC,5,50.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,PDC,5,90.0,,,,15057.754200000001,0.2916,0.5508
0,Paluweh,LC,3,10.0,,,,143.4429,0.081,0.0
0,Paluweh,LC,3,50.0,,,,0.0,0.0405,0.0
0,Paluweh,LC,3,90.0,,,,0.0,0.0,0.0
0,Paluweh,LC,4,10.0,,,,9431.372700000002,0.1539,0.2025
0,Paluweh,LC,4,50.0,,,,6459.4665,0.1539,0.1458
0,Paluweh,LC,4,90.0,,,,4534.1127,0.1134,0.1215
0,Paluweh,LC,5,10.0,,,,15057.7542,0.2916,0.5508
0,Paluweh,LC,5,50.0,,,,15057.754200000003,0.2916,0.5508
0,Paluweh,LC,5,90.0,,,,15057.754200000003,0.2916,0.5508
0,Suoh,Tephra,3,10.0,1,,,0.0,22.8015,2.5677
0,Suoh,Tephra,3,10.0,5,,,0.0,17.9091,2.1708
0,Suoh,Tephra,3,10.0,50,,,0.0,8.3673,1.2312
