,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban,RNDS,buildingsLoss,month
7,Bulusan,Tephra,3.0,50,5.0,,,83892.0,33.0,3.0,,,10
8,Bulusan,Tephra,3.0,50,50.0,,,22321.0,15.0,1.0,,,10
9,Bulusan,Tephra,3.0,50,100.0,,,6500.0,0.0,0.0,,,10
10,Bulusan,Tephra,3.0,90,,,,,,,1824680.7,1.2,10
11,Bulusan,Tephra,3.0,90,1.0,,,147132.0,49.0,6.0,,,10
12,Bulusan,Tephra,3.0,90,5.0,,,52453.0,23.0,2.0,,,10
13,Bulusan,Tephra,3.0,90,50.0,,,13201.0,5.0,0.0,,,10
14,Bulusan,Tephra,3.0,90,100.0,,,912.0,0.0,0.0,,,10
15,Bulusan,Tephra,4.0,10,,,,,,,32211601.700000007,136.34,10
16,Bulusan,Tephra,4.0,10,1.0,,,1271147.0,565.0,53.0,,,10
17,Bulusan,Tephra,4.0,10,5.0,,,611852.0,171.0,21.0,,,10
18,Bulusan,Tephra,4.0,10,50.0,,,196190.0,56.0,8.0,,,10
19,Bulusan,Tephra,4.0,10,100.0,,,164919.0,51.0,6.0,,,10
20,Bulusan,Tephra,4.0,50,,,,,,,24897429.2,73.33,10
21,Bulusan,Tephra,4.0,50,1.0,,,883196.0,327.0,33.0,,,10
22,Bulusan,Tephra,4.0,50,5.0,,,431074.0,143.0,13.0,,,10
23,Bulusan,Tephra,4.0,50,50.0,,,162820.0,51.0,6.0,,,10
24,Bulusan,Tephra,4.0,50,100.0,,,141200.0,46.0,6.0,,,10
25,Bulusan,Tephra,4.0,90,,,,,,,19345594.8,40.14,10
26,Bulusan,Tephra,4.0,90,1.0,,,666308.0,187.0,26.0,,,10
27,Bulusan,Tephra,4.0,90,5.0,,,296970.0,115.0,10.0,,,10
28,Bulusan,Tephra,4.0,90,50.0,,,151034.0,47.0,6.0,,,10
29,Bulusan,Tephra,4.0,90,100.0,,,114141.0,41.0,5.0,,,10
30,Bulusan,Tephra,5.0,10,,,,,,,160382355.0,997.73,10
31,Bulusan,Tephra,5.0,10,1.0,,,7232884.0,6123.0,354.0,,,10
32,Bulusan,Tephra,5.0,10,5.0,,,2660006.0,1751.0,110.0,,,10
33,Bulusan,Tephra,5.0,10,50.0,,,854925.0,371.0,32.0,,,10
34,Bulusan,Tephra,5.0,10,100.0,,,561107.0,185.0,20.0,,,10
35,Bulusan,Tephra,5.0,50,,,,,,,110804837.6,761.86,10
36,Bulusan,Tephra,5.0,50,1.0,,,5425168.0,4185.0,269.0,,,10
37,Bulusan,Tephra,5.0,50,5.0,,,1873440.0,1237.0,79.0,,,10
38,Bulusan,Tephra,5.0,50,50.0,,,534700.0,230.0,18.0,,,10
39,Bulusan,Tephra,5.0,50,100.0,,,374225.0,134.0,12.0,,,10
40,Bulusan,Tephra,5.0,90,,,,,,,68921858.80000001,572.62,10
41,Bulusan,Tephra,5.0,90,1.0,,,3280730.0,1959.0,154.0,,,10
42,Bulusan,Tephra,5.0,90,5.0,,,1472392.0,970.0,60.0,,,10
43,Bulusan,Tephra,5.0,90,50.0,,,398292.0,136.0,13.0,,,10
44,Bulusan,Tephra,5.0,90,100.0,,,275609.0,105.0,9.0,,,10
0,Bulusan,Tephra,3.0,10,,,,,,,5140601.6,1.44,11
1,Bulusan,Tephra,3.0,10,1.0,,,307736.0,111.0,9.0,,,11
2,Bulusan,Tephra,3.0,10,5.0,,,150477.0,49.0,6.0,,,11
3,Bulusan,Tephra,3.0,10,50.0,,,25911.0,15.0,1.0,,,11
4,Bulusan,Tephra,3.0,10,100.0,,,15553.0,6.0,0.0,,,11
5,Bulusan,Tephra,3.0,50,,,,,,,3622387.1,0.63,11
6,Bulusan,Tephra,3.0,50,1.0,,,176168.0,70.0,7.0,,,11
7,Bulusan,Tephra,3.0,50,5.0,,,93928.0,36.0,3.0,,,11
8,Bulusan,Tephra,3.0,50,50.0,,,20172.0,11.0,0.0,,,11
9,Bulusan,Tephra,3.0,50,100.0,,,10116.0,3.0,0.0,,,11
10,Bulusan,Tephra,3.0,90,,,,,,,2717195.8,0.23,11
11,Bulusan,Tephra,3.0,90,1.0,,,101244.0,40.0,3.0,,,11
12,Bulusan,Tephra,3.0,90,5.0,,,57461.0,20.0,1.0,,,11
13,Bulusan,Tephra,3.0,90,50.0,,,13988.0,5.0,0.0,,,11
14,Bulusan,Tephra,3.0,90,100.0,,,6080.0,2.0,0.0,,,11
15,Bulusan,Tephra,4.0,10,,,,,,,33129131.9,112.91,11
16,Bulusan,Tephra,4.0,10,1.0,,,1449219.0,511.0,66.0,,,11
17,Bulusan,Tephra,4.0,10,5.0,,,695376.0,192.0,21.0,,,11
18,Bulusan,Tephra,4.0,10,50.0,,,232448.0,94.0,8.0,,,11
19,Bulusan,Tephra,4.0,10,100.0,,,168726.0,63.0,6.0,,,11
20,Bulusan,Tephra,4.0,50,,,,,,,21352746.2,44.63,11
21,Bulusan,Tephra,4.0,50,1.0,,,1059138.0,290.0,46.0,,,11
22,Bulusan,Tephra,4.0,50,5.0,,,428695.0,141.0,12.0,,,11
23,Bulusan,Tephra,4.0,50,50.0,,,157096.0,63.0,6.0,,,11
24,Bulusan,Tephra,4.0,50,100.0,,,89446.0,36.0,3.0,,,11
25,Bulusan,Tephra,4.0,90,,,,,,,11483423.8,13.54,11
26,Bulusan,Tephra,4.0,90,1.0,,,549295.0,177.0,16.0,,,11
27,Bulusan,Tephra,4.0,90,5.0,,,315968.0,117.0,9.0,,,11
28,Bulusan,Tephra,4.0,90,50.0,,,77859.0,28.0,2.0,,,11
29,Bulusan,Tephra,4.0,90,100.0,,,55670.0,15.0,2.0,,,11
30,Bulusan,Tephra,5.0,10,,,,,,,209736109.3,1126.64,11
31,Bulusan,Tephra,5.0,10,1.0,,,9866949.0,5787.0,598.0,,,11
32,Bulusan,Tephra,5.0,10,5.0,,,3543852.0,1971.0,150.0,,,11
33,Bulusan,Tephra,5.0,10,50.0,,,1129525.0,341.0,50.0,,,11
34,Bulusan,Tephra,5.0,10,100.0,,,610349.0,192.0,18.0,,,11
35,Bulusan,Tephra,5.0,50,,,,,,,113926611.2,672.13,11
36,Bulusan,Tephra,5.0,50,1.0,,,5398531.0,3195.0,240.0,,,11
37,Bulusan,Tephra,5.0,50,5.0,,,2411844.0,1193.0,103.0,,,11
38,Bulusan,Tephra,5.0,50,50.0,,,611817.0,206.0,18.0,,,11
39,Bulusan,Tephra,5.0,50,100.0,,,419484.0,139.0,12.0,,,11
40,Bulusan,Tephra,5.0,90,,,,,,,62192878.99999999,285.59,11
41,Bulusan,Tephra,5.0,90,1.0,,,3589068.0,1969.0,148.0,,,11
42,Bulusan,Tephra,5.0,90,5.0,,,1409417.0,684.0,65.0,,,11
43,Bulusan,Tephra,5.0,90,50.0,,,371656.0,128.0,11.0,,,11
44,Bulusan,Tephra,5.0,90,100.0,,,283883.0,106.0,7.0,,,11
0,Bulusan,Tephra,3.0,10,,,,,,,5189560.7,1.25,12
1,Bulusan,Tephra,3.0,10,1.0,,,308029.0,108.0,9.0,,,12
2,Bulusan,Tephra,3.0,10,5.0,,,122343.0,42.0,5.0,,,12
3,Bulusan,Tephra,3.0,10,50.0,,,25205.0,13.0,1.0,,,12
4,Bulusan,Tephra,3.0,10,100.0,,,14634.0,5.0,0.0,,,12
5,Bulusan,Tephra,3.0,50,,,,,,,3885702.9,0.68,12
6,Bulusan,Tephra,3.0,50,1.0,,,211121.0,89.0,6.0,,,12
7,Bulusan,Tephra,3.0,50,5.0,,,86049.0,31.0,3.0,,,12
8,Bulusan,Tephra,3.0,50,50.0,,,18708.0,8.0,0.0,,,12
9,Bulusan,Tephra,3.0,50,100.0,,,9415.0,3.0,0.0,,,12
10,Bulusan,Tephra,3.0,90,,,,,,,2923286.5,0.27,12
11,Bulusan,Tephra,3.0,90,1.0,,,121768.0,50.0,4.0,,,12
12,Bulusan,Tephra,3.0,90,5.0,,,65533.0,22.0,2.0,,,12
13,Bulusan,Tephra,3.0,90,50.0,,,14796.0,6.0,0.0,,,12
14,Bulusan,Tephra,3.0,90,100.0,,,6773.0,2.0,0.0,,,12
15,Bulusan,Tephra,4.0,10,,,,,,,32177669.700000007,104.9,12
16,Bulusan,Tephra,4.0,10,1.0,,,1738468.0,534.0,75.0,,,12
17,Bulusan,Tephra,4.0,10,5.0,,,1068415.0,228.0,44.0,,,12
18,Bulusan,Tephra,4.0,10,50.0,,,284496.0,105.0,9.0,,,12
19,Bulusan,Tephra,4.0,10,100.0,,,145379.0,65.0,4.0,,,12
20,Bulusan,Tephra,4.0,50,,,,,,,24462907.4,51.24,12
21,Bulusan,Tephra,4.0,50,1.0,,,1315208.0,335.0,57.0,,,12
22,Bulusan,Tephra,4.0,50,5.0,,,738691.0,160.0,29.0,,,12
23,Bulusan,Tephra,4.0,50,50.0,,,153484.0,78.0,4.0,,,12
24,Bulusan,Tephra,4.0,50,100.0,,,88367.0,34.0,2.0,,,12
25,Bulusan,Tephra,4.0,90,,,,,,,15819611.2,15.83,12
26,Bulusan,Tephra,4.0,90,1.0,,,810801.0,192.0,33.0,,,12
27,Bulusan,Tephra,4.0,90,5.0,,,342933.0,112.0,10.0,,,12
28,Bulusan,Tephra,4.0,90,50.0,,,86878.0,39.0,2.0,,,12
29,Bulusan,Tephra,4.0,90,100.0,,,53974.0,14.0,2.0,,,12
30,Bulusan,Tephra,5.0,10,,,,,,,261558538.9,1229.29,12
31,Bulusan,Tephra,5.0,10,1.0,,,9262287.0,5218.0,523.0,,,12
32,Bulusan,Tephra,5.0,10,5.0,,,4200423.0,1877.0,175.0,,,12
33,Bulusan,Tephra,5.0,10,50.0,,,1413119.0,386.0,60.0,,,12
34,Bulusan,Tephra,5.0,10,100.0,,,1099814.0,237.0,46.0,,,12
35,Bulusan,Tephra,5.0,50,,,,,,,137024572.9,672.99,12
36,Bulusan,Tephra,5.0,50,1.0,,,5259704.0,2560.0,210.0,,,12
37,Bulusan,Tephra,5.0,50,5.0,,,3279803.0,1515.0,143.0,,,12
38,Bulusan,Tephra,5.0,50,50.0,,,1009208.0,219.0,42.0,,,12
39,Bulusan,Tephra,5.0,50,100.0,,,645613.0,157.0,21.0,,,12
40,Bulusan,Tephra,5.0,90,,,,,,,67194223.8,344.16,12
41,Bulusan,Tephra,5.0,90,1.0,,,3744517.0,2004.0,154.0,,,12
42,Bulusan,Tephra,5.0,90,5.0,,,1782504.0,700.0,82.0,,,12
43,Bulusan,Tephra,5.0,90,50.0,,,464717.0,138.0,13.0,,,12
44,Bulusan,Tephra,5.0,90,100.0,,,312442.0,106.0,8.0,,,12
0,Gamalama,Tephra,3.0,10,,,,,,,3549691.2,0.5,0
1,Gamalama,Tephra,3.0,10,1.0,,,214541.0,0.0,17.0,,,0
2,Gamalama,Tephra,3.0,10,5.0,,,210837.0,0.0,15.0,,,0
3,Gamalama,Tephra,3.0,10,50.0,,,82266.0,0.0,10.0,,,0
4,Gamalama,Tephra,3.0,10,100.0,,,17783.0,0.0,2.0,,,0
5,Gamalama,Tephra,3.0,50,,,,,,,1959171.6,0.3,0
6,Gamalama,Tephra,3.0,50,1.0,,,177671.0,0.0,15.0,,,0
7,Gamalama,Tephra,3.0,50,5.0,,,161803.0,0.0,14.0,,,0
8,Gamalama,Tephra,3.0,50,50.0,,,24655.0,0.0,3.0,,,0
9,Gamalama,Tephra,3.0,50,100.0,,,11585.0,0.0,1.0,,,0
10,Gamalama,Tephra,3.0,90,,,,,,,1181160.7000000002,0.13,0
11,Gamalama,Tephra,3.0,90,1.0,,,129926.0,0.0,12.0,,,0
12,Gamalama,Tephra,3.0,90,5.0,,,90495.0,0.0,10.0,,,0
13,Gamalama,Tephra,3.0,90,50.0,,,13277.0,0.0,1.0,,,0
14,Gamalama,Tephra,3.0,90,100.0,,,8525.0,0.0,0.0,,,0
15,Gamalama,Tephra,4.0,10,,,,,,,15321622.2,15.85,0
16,Gamalama,Tephra,4.0,10,1.0,,,267163.0,0.0,30.0,,,0
17,Gamalama,Tephra,4.0,10,5.0,,,221203.0,0.0,22.0,,,0
18,Gamalama,Tephra,4.0,10,50.0,,,212840.0,0.0,15.0,,,0
19,Gamalama,Tephra,4.0,10,100.0,,,209926.0,0.0,14.0,,,0
20,Gamalama,Tephra,4.0,50,,,,,,,5438004.4,2.51,0
21,Gamalama,Tephra,4.0,50,1.0,,,220979.0,0.0,22.0,,,0
22,Gamalama,Tephra,4.0,50,5.0,,,214616.0,0.0,17.0,,,0
23,Gamalama,Tephra,4.0,50,50.0,,,190352.0,0.0,14.0,,,0
24,Gamalama,Tephra,4.0,50,100.0,,,61468.0,0.0,7.0,,,0
25,Gamalama,Tephra,4.0,90,,,,,,,2232656.5,0.36,0
26,Gamalama,Tephra,4.0,90,1.0,,,204522.0,0.0,15.0,,,0
27,Gamalama,Tephra,4.0,90,5.0,,,167326.0,0.0,14.0,,,0
28,Gamalama,Tephra,4.0,90,50.0,,,27349.0,0.0,2.0,,,0
29,Gamalama,Tephra,4.0,90,100.0,,,13303.0,0.0,1.0,,,0
30,Gamalama,Tephra,5.0,10,,,,,,,42827607.1,121.55,0
31,Gamalama,Tephra,5.0,10,1.0,,,2107339.0,145.0,350.0,,,0
32,Gamalama,Tephra,5.0,10,5.0,,,331169.0,1.0,40.0,,,0
33,Gamalama,Tephra,5.0,10,50.0,,,240762.0,0.0,23.0,,,0
34,Gamalama,Tephra,5.0,10,100.0,,,221203.0,0.0,22.0,,,0
35,Gamalama,Tephra,5.0,50,,,,,,,18264294.7,48.59,0
36,Gamalama,Tephra,5.0,50,1.0,,,417563.0,2.0,51.0,,,0
37,Gamalama,Tephra,5.0,50,5.0,,,262927.0,0.0,27.0,,,0
38,Gamalama,Tephra,5.0,50,50.0,,,215499.0,0.0,18.0,,,0
39,Gamalama,Tephra,5.0,50,100.0,,,214220.0,0.0,16.0,,,0
40,Gamalama,Tephra,5.0,90,,,,,,,5349643.1,4.73,0
41,Gamalama,Tephra,5.0,90,1.0,,,221203.0,0.0,23.0,,,0
42,Gamalama,Tephra,5.0,90,5.0,,,214632.0,0.0,17.0,,,0
43,Gamalama,Tephra,5.0,90,50.0,,,135333.0,0.0,12.0,,,0
44,Gamalama,Tephra,5.0,90,100.0,,,58851.0,0.0,6.0,,,0
45,Gamalama,BAF,,10,,300.0,9800000.0,1833.0,0.0,1.0,508768.0,,0
46,Gamalama,BAF,,50,,300.0,9800000.0,0.0,0.0,0.0,0.0,,0
47,Gamalama,BAF,,90,,300.0,9800000.0,0.0,0.0,0.0,0.0,,0
48,Gamalama,BAF,,10,,990.0,9800000.0,7475.0,0.0,2.0,864042.0,,0
49,Gamalama,BAF,,50,,990.0,9800000.0,144.0,0.0,0.0,2.0,,0
50,Gamalama,BAF,,90,,990.0,9800000.0,0.0,0.0,0.0,0.0,,0
51,Gamalama,BAF,,10,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
52,Gamalama,BAF,,50,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
53,Gamalama,BAF,,90,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
54,Gamalama,BAF,,10,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
55,Gamalama,BAF,,50,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
56,Gamalama,BAF,,90,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
57,Gamalama,PDC,3.0,10,,,,230459.0,0.0,20.0,22806114.0,,0
58,Gamalama,PDC,3.0,50,,,,211311.0,0.0,15.0,15213835.0,,0
59,Gamalama,PDC,3.0,90,,,,206059.0,0.0,14.0,13654782.0,,0
60,Gamalama,PDC,4.0,10,,,,246902.0,0.0,26.0,24998630.0,,0
61,Gamalama,PDC,4.0,50,,,,214491.0,0.0,16.0,15865107.0,,0
62,Gamalama,PDC,4.0,90,,,,210020.0,0.0,15.0,14481898.0,,0
63,Gamalama,PDC,5.0,10,,,,259665.0,1.0,30.0,26710449.0,,0
64,Gamalama,PDC,5.0,50,,,,215069.0,0.0,17.0,16990629.0,,0
65,Gamalama,PDC,5.0,90,,,,212992.0,0.0,15.0,15318648.0,,0
66,Gamalama,LC,3.0,10,,,,0.0,0.0,0.0,,,0
67,Gamalama,LC,3.0,50,,,,0.0,0.0,0.0,,,0
68,Gamalama,LC,3.0,90,,,,0.0,0.0,0.0,,,0
69,Gamalama,LC,4.0,10,,,,10056.0,0.0,1.0,,,0
70,Gamalama,LC,4.0,50,,,,8821.0,0.0,0.0,,,0
71,Gamalama,LC,4.0,90,,,,6902.0,0.0,0.0,,,0
72,Gamalama,LC,5.0,10,,,,211015.0,0.0,15.0,,,0
73,Gamalama,LC,5.0,50,,,,210204.0,0.0,15.0,,,0
74,Gamalama,LC,5.0,90,,,,209920.0,0.0,14.0,,,0
0,Gamalama,Tephra,3.0,10,,,,,,,4016172.7,0.58,1
1,Gamalama,Tephra,3.0,10,1.0,,,216939.0,0.0,20.0,,,1
2,Gamalama,Tephra,3.0,10,5.0,,,211577.0,0.0,16.0,,,1
3,Gamalama,Tephra,3.0,10,50.0,,,180271.0,0.0,14.0,,,1
4,Gamalama,Tephra,3.0,10,100.0,,,32444.0,0.0,3.0,,,1
5,Gamalama,Tephra,3.0,50,,,,,,,2152454.2,0.3,1
6,Gamalama,Tephra,3.0,50,1.0,,,196233.0,0.0,16.0,,,1
7,Gamalama,Tephra,3.0,50,5.0,,,175148.0,0.0,14.0,,,1
8,Gamalama,Tephra,3.0,50,50.0,,,29918.0,0.0,4.0,,,1
9,Gamalama,Tephra,3.0,50,100.0,,,11916.0,0.0,1.0,,,1
10,Gamalama,Tephra,3.0,90,,,,,,,1132129.6,0.1,1
11,Gamalama,Tephra,3.0,90,1.0,,,134670.0,0.0,12.0,,,1
12,Gamalama,Tephra,3.0,90,5.0,,,105681.0,0.0,11.0,,,1
13,Gamalama,Tephra,3.0,90,50.0,,,13465.0,0.0,1.0,,,1
14,Gamalama,Tephra,3.0,90,100.0,,,6919.0,0.0,0.0,,,1
15,Gamalama,Tephra,4.0,10,,,,,,,15851041.8,20.26,1
16,Gamalama,Tephra,4.0,10,1.0,,,266917.0,1.0,31.0,,,1
17,Gamalama,Tephra,4.0,10,5.0,,,226835.0,0.0,22.0,,,1
18,Gamalama,Tephra,4.0,10,50.0,,,213201.0,0.0,16.0,,,1
19,Gamalama,Tephra,4.0,10,100.0,,,211235.0,0.0,15.0,,,1
20,Gamalama,Tephra,4.0,50,,,,,,,5657776.0,2.85,1
21,Gamalama,Tephra,4.0,50,1.0,,,221203.0,0.0,22.0,,,1
22,Gamalama,Tephra,4.0,50,5.0,,,215155.0,0.0,17.0,,,1
23,Gamalama,Tephra,4.0,50,50.0,,,207169.0,0.0,14.0,,,1
24,Gamalama,Tephra,4.0,50,100.0,,,88723.0,0.0,9.0,,,1
25,Gamalama,Tephra,4.0,90,,,,,,,2244591.6,0.32,1
26,Gamalama,Tephra,4.0,90,1.0,,,211976.0,0.0,16.0,,,1
27,Gamalama,Tephra,4.0,90,5.0,,,190845.0,0.0,14.0,,,1
28,Gamalama,Tephra,4.0,90,50.0,,,33848.0,0.0,3.0,,,1
29,Gamalama,Tephra,4.0,90,100.0,,,16328.0,0.0,1.0,,,1
30,Gamalama,Tephra,5.0,10,,,,,,,42680010.9,114.91,1
31,Gamalama,Tephra,5.0,10,1.0,,,2129843.0,154.0,351.0,,,1
32,Gamalama,Tephra,5.0,10,5.0,,,508744.0,4.0,71.0,,,1
33,Gamalama,Tephra,5.0,10,50.0,,,248540.0,0.0,24.0,,,1
34,Gamalama,Tephra,5.0,10,100.0,,,221208.0,0.0,21.0,,,1
35,Gamalama,Tephra,5.0,50,,,,,,,31201446.5,50.38,1
36,Gamalama,Tephra,5.0,50,1.0,,,1510407.0,19.0,241.0,,,1
37,Gamalama,Tephra,5.0,50,5.0,,,252330.0,0.0,26.0,,,1
38,Gamalama,Tephra,5.0,50,50.0,,,215070.0,0.0,17.0,,,1
39,Gamalama,Tephra,5.0,50,100.0,,,213855.0,0.0,16.0,,,1
40,Gamalama,Tephra,5.0,90,,,,,,,4656238.4,4.24,1
41,Gamalama,Tephra,5.0,90,1.0,,,216408.0,0.0,19.0,,,1
42,Gamalama,Tephra,5.0,90,5.0,,,213345.0,0.0,17.0,,,1
43,Gamalama,Tephra,5.0,90,50.0,,,128334.0,0.0,12.0,,,1
44,Gamalama,Tephra,5.0,90,100.0,,,51632.0,0.0,5.0,,,1
0,Gamalama,Tephra,3.0,10,,,,,,,3517394.900000001,0.45,2
1,Gamalama,Tephra,3.0,10,1.0,,,214232.0,0.0,17.0,,,2
2,Gamalama,Tephra,3.0,10,5.0,,,206333.0,0.0,15.0,,,2
3,Gamalama,Tephra,3.0,10,50.0,,,60988.0,0.0,7.0,,,2
4,Gamalama,Tephra,3.0,10,100.0,,,15077.0,0.0,1.0,,,2
5,Gamalama,Tephra,3.0,50,,,,,,,2227363.4,0.29,2
6,Gamalama,Tephra,3.0,50,1.0,,,192657.0,0.0,16.0,,,2
7,Gamalama,Tephra,3.0,50,5.0,,,172940.0,0.0,14.0,,,2
8,Gamalama,Tephra,3.0,50,50.0,,,30132.0,0.0,4.0,,,2
9,Gamalama,Tephra,3.0,50,100.0,,,11856.0,0.0,1.0,,,2
10,Gamalama,Tephra,3.0,90,,,,,,,1245121.1,0.18,2
11,Gamalama,Tephra,3.0,90,1.0,,,137375.0,0.0,12.0,,,2
12,Gamalama,Tephra,3.0,90,5.0,,,112064.0,0.0,11.0,,,2
13,Gamalama,Tephra,3.0,90,50.0,,,15549.0,0.0,1.0,,,2
14,Gamalama,Tephra,3.0,90,100.0,,,9853.0,0.0,1.0,,,2
15,Gamalama,Tephra,4.0,10,,,,,,,12866717.4,6.28,2
16,Gamalama,Tephra,4.0,10,1.0,,,223663.0,0.0,22.0,,,2
17,Gamalama,Tephra,4.0,10,5.0,,,215530.0,0.0,18.0,,,2
18,Gamalama,Tephra,4.0,10,50.0,,,211675.0,0.0,14.0,,,2
19,Gamalama,Tephra,4.0,10,100.0,,,183197.0,0.0,14.0,,,2
20,Gamalama,Tephra,4.0,50,,,,,,,5533497.8,2.43,2
21,Gamalama,Tephra,4.0,50,1.0,,,221111.0,0.0,22.0,,,2
22,Gamalama,Tephra,4.0,50,5.0,,,214756.0,0.0,17.0,,,2
23,Gamalama,Tephra,4.0,50,50.0,,,205309.0,0.0,14.0,,,2
24,Gamalama,Tephra,4.0,50,100.0,,,72320.0,0.0,7.0,,,2
25,Gamalama,Tephra,4.0,90,,,,,,,3753492.8,0.81,2
26,Gamalama,Tephra,4.0,90,1.0,,,213514.0,0.0,17.0,,,2
27,Gamalama,Tephra,4.0,90,5.0,,,185733.0,0.0,14.0,,,2
28,Gamalama,Tephra,4.0,90,50.0,,,43258.0,0.0,4.0,,,2
29,Gamalama,Tephra,4.0,90,100.0,,,27354.0,0.0,2.0,,,2
30,Gamalama,Tephra,5.0,10,,,,,,,37062126.1,76.8,2
31,Gamalama,Tephra,5.0,10,1.0,,,2064904.0,145.0,344.0,,,2
32,Gamalama,Tephra,5.0,10,5.0,,,319150.0,1.0,38.0,,,2
33,Gamalama,Tephra,5.0,10,50.0,,,220012.0,0.0,22.0,,,2
34,Gamalama,Tephra,5.0,10,100.0,,,215144.0,0.0,17.0,,,2
35,Gamalama,Tephra,5.0,50,,,,,,,26755631.1,45.19,2
36,Gamalama,Tephra,5.0,50,1.0,,,787015.0,16.0,148.0,,,2
37,Gamalama,Tephra,5.0,50,5.0,,,257519.0,0.0,26.0,,,2
38,Gamalama,Tephra,5.0,50,50.0,,,214944.0,0.0,17.0,,,2
39,Gamalama,Tephra,5.0,50,100.0,,,213494.0,0.0,16.0,,,2
40,Gamalama,Tephra,5.0,90,,,,,,,6580999.4,10.01,2
41,Gamalama,Tephra,5.0,90,1.0,,,268466.0,0.0,26.0,,,2
42,Gamalama,Tephra,5.0,90,5.0,,,216557.0,0.0,19.0,,,2
43,Gamalama,Tephra,5.0,90,50.0,,,161110.0,0.0,14.0,,,2
44,Gamalama,Tephra,5.0,90,100.0,,,101520.0,0.0,10.0,,,2
0,Gamalama,Tephra,3.0,10,,,,,,,3728426.1,0.46,3
1,Gamalama,Tephra,3.0,10,1.0,,,214440.0,0.0,18.0,,,3
2,Gamalama,Tephra,3.0,10,5.0,,,211257.0,0.0,15.0,,,3
3,Gamalama,Tephra,3.0,10,50.0,,,90713.0,0.0,10.0,,,3
4,Gamalama,Tephra,3.0,10,100.0,,,18909.0,0.0,2.0,,,3
5,Gamalama,Tephra,3.0,50,,,,,,,2451103.3,0.32,3
6,Gamalama,Tephra,3.0,50,1.0,,,204993.0,0.0,16.0,,,3
7,Gamalama,Tephra,3.0,50,5.0,,,186199.0,0.0,15.0,,,3
8,Gamalama,Tephra,3.0,50,50.0,,,43781.0,0.0,6.0,,,3
9,Gamalama,Tephra,3.0,50,100.0,,,12824.0,0.0,1.0,,,3
10,Gamalama,Tephra,3.0,90,,,,,,,1652986.1,0.18,3
11,Gamalama,Tephra,3.0,90,1.0,,,158390.0,0.0,14.0,,,3
12,Gamalama,Tephra,3.0,90,5.0,,,135887.0,0.0,12.0,,,3
13,Gamalama,Tephra,3.0,90,50.0,,,19106.0,0.0,2.0,,,3
14,Gamalama,Tephra,3.0,90,100.0,,,10206.0,0.0,1.0,,,3
15,Gamalama,Tephra,4.0,10,,,,,,,15172014.3,12.74,3
16,Gamalama,Tephra,4.0,10,1.0,,,241421.0,0.0,23.0,,,3
17,Gamalama,Tephra,4.0,10,5.0,,,218650.0,0.0,21.0,,,3
18,Gamalama,Tephra,4.0,10,50.0,,,212932.0,0.0,15.0,,,3
19,Gamalama,Tephra,4.0,10,100.0,,,209017.0,0.0,14.0,,,3
20,Gamalama,Tephra,4.0,50,,,,,,,8326091.0,4.38,3
21,Gamalama,Tephra,4.0,50,1.0,,,221203.0,0.0,22.0,,,3
22,Gamalama,Tephra,4.0,50,5.0,,,215174.0,0.0,17.0,,,3
23,Gamalama,Tephra,4.0,50,50.0,,,209116.0,0.0,14.0,,,3
24,Gamalama,Tephra,4.0,50,100.0,,,138043.0,0.0,13.0,,,3
25,Gamalama,Tephra,4.0,90,,,,,,,3978789.6,0.97,3
26,Gamalama,Tephra,4.0,90,1.0,,,215379.0,0.0,18.0,,,3
27,Gamalama,Tephra,4.0,90,5.0,,,213530.0,0.0,16.0,,,3
28,Gamalama,Tephra,4.0,90,50.0,,,83875.0,0.0,9.0,,,3
29,Gamalama,Tephra,4.0,90,100.0,,,36140.0,0.0,3.0,,,3
30,Gamalama,Tephra,5.0,10,,,,,,,38085487.5,107.9,3
31,Gamalama,Tephra,5.0,10,1.0,,,2079720.0,145.0,344.0,,,3
32,Gamalama,Tephra,5.0,10,5.0,,,325227.0,1.0,38.0,,,3
33,Gamalama,Tephra,5.0,10,50.0,,,221600.0,0.0,22.0,,,3
34,Gamalama,Tephra,5.0,10,100.0,,,215828.0,0.0,18.0,,,3
35,Gamalama,Tephra,5.0,50,,,,,,,28107585.6,55.62,3
36,Gamalama,Tephra,5.0,50,1.0,,,982055.0,17.0,173.0,,,3
37,Gamalama,Tephra,5.0,50,5.0,,,261931.0,0.0,28.0,,,3
38,Gamalama,Tephra,5.0,50,50.0,,,215373.0,0.0,18.0,,,3
39,Gamalama,Tephra,5.0,50,100.0,,,214279.0,0.0,16.0,,,3
40,Gamalama,Tephra,5.0,90,,,,,,,15739837.3,18.68,3
41,Gamalama,Tephra,5.0,90,1.0,,,294441.0,1.0,35.0,,,3
42,Gamalama,Tephra,5.0,90,5.0,,,221203.0,0.0,23.0,,,3
43,Gamalama,Tephra,5.0,90,50.0,,,213163.0,0.0,15.0,,,3
